transport_id;transport_type;average_speed;available;max_capacity
2215;air;897.27;false;10217.36
2216;air;726.78;false;12555.44
2217;air;817.50;true;11423.84
2218;air;793.19;false;7067.23
2219;air;839.01;false;7262.10
2220;air;855.94;true;11693.16
2221;air;761.68;false;12135.74
2222;air;831.25;false;12335.92
2223;air;875.42;false;9243.02
2224;air;763.09;false;7508.82
2225;air;784.58;true;10284.38
2226;air;813.79;false;9644.10
2227;air;891.96;true;7789.70
2228;air;898.15;true;8629.52
2229;air;858.59;true;8308.57
2230;air;741.06;false;7350.06
2231;air;828.57;false;12829.92
2232;air;845.17;false;8656.84
2233;air;728.39;false;11931.78
2234;air;809.26;true;13677.49
2235;air;759.86;true;10095.49
2236;air;867.07;false;13016.05
2237;air;860.55;false;9695.07
2238;air;847.05;false;8691.95
2239;air;720.34;false;8559.46
2240;air;790.98;false;12208.41
2241;air;767.98;true;10330.98
2242;air;896.84;false;11106.19
2243;air;893.53;false;11103.76
2244;air;734.98;true;8450.99
2245;air;781.87;false;9210.37
2246;air;795.89;true;8718.68
2247;air;784.61;true;9443.55
2248;air;845.29;false;10768.60
2249;air;823.36;true;11504.05
2250;air;706.91;false;8129.57
2251;air;722.83;false;13608.41
2252;air;819.11;true;11308.42
2253;air;725.97;true;11404.40
2254;air;701.05;false;10943.60
2255;air;802.18;false;13212.37
2256;air;760.41;false;8488.18
2257;air;892.56;false;13293.99
2258;air;815.33;true;10894.17
2259;air;747.70;true;10303.08
2260;air;770.53;false;12434.26
2261;air;876.48;false;7339.51
2262;air;767.59;true;11008.29
2263;air;886.32;true;11594.39
2264;air;756.96;true;12002.77
2265;air;798.97;false;12759.35
2266;air;879.83;false;7563.59
2267;air;854.31;true;7580.33
2268;air;735.35;true;11745.36
2269;air;823.25;true;9032.27
2270;air;845.99;true;13674.16
2271;air;771.75;false;7682.92
2272;air;850.26;true;8787.33
2273;air;721.08;false;12460.74
2274;air;799.21;false;7173.83
2275;air;799.48;true;10342.71
2276;air;733.00;false;9879.53
2277;air;862.16;false;11633.67
2278;air;891.66;true;11374.84
2279;air;830.95;false;13032.58
2280;air;815.54;true;7587.16
2281;air;840.30;false;8662.49
2282;air;866.54;true;7701.12
2283;air;822.15;true;7845.51
2284;air;789.62;true;11572.73
2285;air;712.75;false;7914.25
2286;air;853.80;true;12780.23
2287;air;759.39;false;10019.12
2288;air;768.16;false;8831.72
2289;air;881.18;true;11838.93
2290;air;742.26;true;11196.72
2291;air;860.82;false;12868.24
2292;air;731.15;false;9908.15
2293;air;737.64;true;12378.24
2294;air;880.66;true;11013.64
2295;air;701.89;false;11678.01
2296;air;723.64;false;11551.23
2297;air;862.39;true;13212.34
2298;air;711.66;false;7866.79
2299;air;758.97;true;13630.29
2300;air;731.50;false;7069.59
2301;air;711.36;true;13664.21
2302;air;772.16;true;10434.17
2303;air;801.90;false;9318.56
2304;air;815.01;true;9275.76
2305;air;776.01;true;9462.12
2306;air;704.91;false;11630.64
2307;air;876.09;false;7573.39
2308;air;744.00;true;13207.16
2309;air;865.24;false;10350.86
2310;air;738.65;true;8548.04
2311;air;858.20;false;8492.68
2312;air;725.33;true;12426.17
2313;air;864.57;false;12530.72
2314;air;883.90;true;13452.80
2315;air;833.11;false;9759.73
2316;air;887.32;false;8473.49
2317;air;814.03;true;7161.20
2318;air;752.59;false;13353.64
2319;air;828.01;true;8447.89
2320;air;742.80;false;10021.94
2321;air;717.54;false;7826.56
2322;air;742.98;false;13923.70
2323;air;711.30;false;13630.57
2324;air;895.44;true;8634.53
2325;air;892.22;false;8070.31
2326;air;748.75;true;12392.55
2327;air;824.36;true;13358.26
2328;air;818.51;true;10820.91
2329;air;832.46;false;9372.37
2330;air;736.42;true;9286.84
2331;air;867.98;true;7876.02
2332;air;716.73;false;8414.21
2333;air;834.38;false;12836.87
2334;air;717.53;true;8896.03
2335;air;841.03;true;7242.40
2336;air;729.30;false;12129.12
2337;air;886.49;false;11915.28
2338;air;839.00;false;11930.92
2339;air;721.10;false;13415.79
2340;air;815.96;false;12066.03
2341;air;740.85;false;8724.97
2342;air;744.69;false;7510.84
2343;air;709.55;false;9067.32
2344;air;745.62;true;13295.46
2345;air;855.77;false;11502.55
2346;air;751.86;false;9140.05
2347;air;741.09;false;8994.22
2348;air;801.75;true;7884.71
2349;air;835.66;true;11807.01
2350;air;819.88;false;10986.12
2351;air;735.32;true;13786.97
2352;air;783.43;false;12695.83
2353;air;839.94;false;10336.73
2354;air;878.33;true;10765.92
2355;air;876.53;false;9946.31
2356;air;857.08;true;7746.72
2357;air;889.63;true;10372.63
2358;air;722.51;true;10735.29
2359;air;894.45;false;11549.57
2360;air;719.44;true;13184.36
2361;air;708.67;true;11824.74
2362;air;816.07;true;8838.54
2363;air;792.62;true;12773.35
2364;air;856.81;true;7287.28
2365;air;860.47;false;10615.14
2366;air;767.38;true;9877.66
2367;air;838.47;true;9322.31
2368;air;795.03;false;13279.18
2369;air;752.88;true;8331.94
2370;air;833.14;true;12125.55
2371;air;733.02;true;11849.79
2372;air;732.78;true;11721.89
2373;air;795.31;true;7955.10
2374;air;737.33;true;7160.42
2375;air;819.14;false;9585.83
2376;air;853.88;true;8425.69
2377;air;781.91;false;12698.73
2378;air;881.64;true;13737.02
2379;air;755.62;true;7566.55
2380;air;845.42;false;12629.62
2381;air;868.72;false;12064.09
2382;air;851.84;true;7884.99
2383;air;711.58;true;13432.97
2384;air;774.19;false;9708.73
2385;air;728.08;true;11725.50
2386;air;784.83;true;13216.61
2387;air;891.92;true;9118.76
2388;air;733.75;true;10894.40
2389;air;824.93;true;8438.73
2390;air;887.24;true;13589.91
2391;air;892.02;true;7886.75
2392;air;726.43;false;10791.50
2393;air;786.06;true;7624.18
2394;air;798.09;true;8580.89
2395;air;772.06;false;13349.59
2396;air;751.56;false;11635.78
2397;air;791.37;false;9427.29
2398;air;824.53;true;13636.20
2399;air;842.48;false;11936.75
2400;air;833.03;false;11471.90
2401;air;783.50;true;12262.07
2402;air;863.21;true;7359.08
2403;air;782.45;true;10995.20
2404;air;737.81;false;7895.69
2405;air;874.29;true;8996.14
2406;air;749.40;false;11404.56
2407;air;875.57;true;11075.35
2408;air;869.85;false;11461.54
2409;air;722.69;false;10249.35
2410;air;772.66;true;13149.75
2411;air;778.93;false;9642.04
2412;air;782.59;true;7047.68
2413;air;858.66;true;10973.75
2414;air;704.70;false;12292.84
2415;air;878.64;true;11657.25
2416;air;838.47;true;11738.40
2417;air;836.98;false;10925.04
2418;air;885.38;false;13309.73
2419;air;891.12;true;9149.33
2420;air;818.47;true;7158.05
2421;air;855.24;true;7337.19
2422;air;853.05;true;9586.38
2423;air;704.91;false;12649.29
2424;air;845.71;true;8252.67
2425;air;786.69;true;8202.28
2426;air;873.41;true;8212.77
2427;air;840.45;true;8340.58
2428;air;744.43;true;13714.16
2429;air;726.68;false;8326.12
2430;air;859.96;false;9598.79
2431;air;820.08;true;9829.95
2432;air;873.85;false;12223.21
2433;air;796.39;false;11396.17
2434;air;736.00;false;9991.16
2435;air;838.82;false;11554.48
2436;air;717.56;true;11424.55
2437;air;857.61;false;13666.83
2438;air;892.25;false;10680.70
2439;air;846.78;false;11903.07
2440;air;794.85;false;7142.45
2441;air;854.80;true;13003.83
2442;air;855.95;true;11337.01
2443;air;770.59;false;7474.10
2444;air;861.23;false;11346.80
2445;air;833.58;true;10725.65
2446;air;857.45;true;12931.23
2447;air;845.49;true;11569.34
2448;air;874.09;true;11164.22
2449;air;794.23;false;9766.54
2450;air;812.96;false;10429.21
2451;air;722.17;true;7120.14
2452;air;762.53;false;11708.47
2453;air;794.10;true;7114.64
2454;air;866.90;true;8803.21
2455;air;812.76;false;10686.14
2456;air;885.85;true;8962.43
2457;air;817.68;true;9703.42
2458;air;792.47;true;13913.07
2459;air;815.38;true;13799.41
2460;air;854.84;false;11277.85
2461;air;803.91;true;8362.92
2462;air;888.24;true;10638.19
2463;air;717.66;true;13025.26
2464;air;703.15;false;12857.11
2465;air;867.37;false;13845.82
2466;air;829.95;true;10494.06
2467;air;833.25;true;7679.46
2468;air;849.46;true;11142.90
2469;air;836.21;false;9043.19
2470;air;798.88;true;11061.07
2471;air;700.09;true;12434.97
2472;air;891.42;false;8676.07
2473;air;811.82;true;10489.65
2474;air;849.30;false;10722.87
2475;air;765.41;true;12240.15
2476;air;790.02;true;9049.24
2477;air;754.62;true;11426.92
2478;air;791.78;true;9904.90
2479;air;723.58;true;10672.24
2480;air;826.05;false;10403.70
2481;air;815.43;false;12425.01
2482;air;857.74;false;9056.42
2483;air;749.72;false;12150.14
2484;air;727.83;true;7202.20
2485;air;736.73;false;11402.52
2486;air;811.94;true;13199.82
2487;air;818.22;true;9284.94
2488;air;761.62;true;9227.87
2489;air;718.71;true;8167.36
2490;air;799.02;true;8468.62
2491;air;838.85;true;11130.90
2492;air;701.25;true;8637.09
2493;air;734.02;true;13835.49
2494;air;890.83;true;11824.53
2495;air;796.93;false;10066.83
2496;air;772.94;true;7318.29
2497;air;721.15;false;13893.73
2498;air;772.16;false;8987.28
2499;air;882.85;true;8532.26
2500;air;741.82;true;13574.78
2501;air;852.48;true;7760.50
2502;air;894.24;false;13384.84
2503;air;709.61;true;13340.02
2504;air;813.23;true;9455.80
2505;air;708.43;false;10542.72
2506;air;863.00;false;8087.56
2507;air;754.28;false;12238.34
2508;air;866.71;true;12090.28
2509;air;865.99;false;7989.25
2510;air;891.41;false;8068.48
2511;air;824.69;true;13114.00
2512;air;763.45;false;7647.91
2513;air;711.11;true;7009.24
2514;air;891.73;true;10773.00
2515;air;828.66;false;13390.89
2516;air;785.47;true;13553.35
2517;air;759.47;false;9547.58
2518;air;794.85;false;11475.14
2519;air;893.62;false;9690.96
2520;air;838.39;false;10876.75
2521;air;708.48;false;8783.12
2522;air;721.93;true;13395.30
2523;air;820.55;false;11467.87
2524;air;869.81;true;11584.60
2525;air;702.98;false;12073.08
2526;air;794.29;false;13979.73
2527;air;701.32;true;9089.45
2528;air;712.65;true;8223.64
2529;air;725.00;true;10972.67
2530;air;716.45;false;10881.17
2531;air;700.56;true;9921.95
2532;air;745.83;false;12960.60
2533;air;722.19;false;12308.27
2534;air;749.46;true;12967.93
2535;air;715.98;true;13345.35
2536;air;761.10;false;8988.83
2537;air;766.29;false;9771.80
2538;air;841.32;true;12391.60
2539;air;889.36;true;11215.66
2540;air;893.49;false;7370.92
2541;air;752.54;true;8861.05
2542;air;736.34;false;11208.13
2543;air;876.61;false;13624.67
2544;air;880.49;false;12528.16
2545;air;750.51;false;13142.65
2546;air;712.88;false;7265.33
2547;air;740.81;false;13524.38
2548;air;780.00;true;10856.96
2549;air;775.30;false;13075.95
2550;air;720.11;false;12989.06
2551;air;780.80;false;8675.61
2552;air;713.02;true;13587.70
2553;air;848.46;false;7921.38
2554;air;869.58;true;13641.18
2555;air;849.24;true;7380.33
2556;air;837.89;true;12244.74
2557;air;882.73;true;8935.89
2558;air;882.31;true;12142.85
2559;air;762.58;false;13353.12
2560;air;759.58;true;9736.92
2561;air;807.20;false;12067.56
2562;air;789.30;true;10729.27
2563;air;855.06;true;12047.61
2564;air;701.63;true;7113.39
2565;air;789.33;false;9475.56
2566;air;893.27;false;8396.64
2567;air;817.49;true;11195.98
2568;air;816.97;true;10020.01
2569;air;842.77;false;8204.21
2570;air;738.62;false;11242.74
2571;air;891.53;false;7274.84
2572;air;811.12;false;7778.56
2573;air;843.58;false;9686.49
2574;air;789.23;true;12070.67
2575;air;780.19;true;10439.47
2576;air;733.16;false;12975.76
2577;air;818.06;false;7903.32
2578;air;885.74;false;10089.74
2579;air;842.05;false;10183.36
2580;air;769.62;false;13590.89
2581;air;705.41;false;13339.52
2582;air;771.41;false;9879.60
2583;air;889.61;true;9973.27
2584;air;788.30;true;10957.30
2585;air;843.14;false;12254.98
2586;air;792.70;true;7330.15
2587;air;756.63;true;9999.87
2588;air;744.69;true;10226.64
2589;air;871.38;true;7668.01
2590;air;779.46;false;13956.38
2591;air;774.54;true;11231.69
2592;air;795.35;true;11231.43
2593;air;704.55;true;11685.23
2594;air;786.00;false;7021.41
2595;air;740.32;true;10991.46
2596;air;887.43;false;11022.58
2597;air;720.61;false;11190.76
2598;air;768.27;true;12527.89
2599;air;865.98;true;7931.29
2600;air;872.35;false;11214.43
2601;air;789.52;true;9180.98
2602;air;891.87;true;7372.88
2603;air;814.24;true;12160.65
2604;air;817.33;true;11825.08
2605;air;702.56;false;9372.57
2606;air;857.26;true;13238.85
2607;air;732.45;false;10226.74
2608;air;872.67;false;8056.81
2609;air;793.62;true;10360.18
2610;air;770.14;true;10567.14
2611;air;745.93;true;10512.32
2612;air;792.25;false;11439.24
2613;air;865.70;true;11742.69
2614;air;769.57;false;12971.74
2615;air;828.49;true;11382.40
2616;air;719.91;true;12276.96
2617;air;881.09;true;12703.07
2618;air;704.17;true;11493.86
2619;air;756.33;true;13677.93
2620;air;897.62;true;11032.91
2621;air;716.24;false;10548.27
2622;air;807.69;false;7469.94
2623;air;895.53;true;12814.56
2624;air;828.78;true;9871.35
2625;air;810.67;false;12906.49
2626;air;834.25;false;9228.05
2627;air;858.89;false;13333.21
2628;air;835.89;false;10333.28
2629;air;806.85;true;9295.36
2630;air;898.51;true;7137.75
2631;air;754.53;false;13669.80
2632;air;740.11;true;11579.58
2633;air;710.89;true;7310.91
2634;air;755.88;false;7967.54
2635;air;893.89;false;12061.45
2636;air;718.54;true;11899.42
2637;air;710.66;false;11204.85
2638;air;729.13;true;10843.29
2639;air;820.31;true;9384.72
2640;air;763.06;false;12008.97
2641;air;800.10;true;7609.98
2642;air;714.48;true;9036.59
2643;air;797.76;false;11622.93
2644;air;750.69;false;7604.49
2645;air;724.47;true;11577.11
2646;air;885.94;true;7180.70
2647;air;713.49;false;7856.00
2648;air;730.97;true;7902.04
2649;air;749.62;true;10047.37
2650;air;739.81;false;7549.43
2651;air;890.19;true;11316.82
2652;air;850.04;false;9031.73
2653;air;836.94;true;11766.36
2654;air;869.99;false;7470.66
2655;air;881.34;false;8579.91
2656;air;816.11;false;8149.04
2657;air;809.44;true;12304.67
2658;air;842.05;false;8184.77
2659;air;855.47;true;9432.70
2660;air;766.52;true;12472.96
2661;air;726.92;true;12790.25
2662;air;732.52;true;8311.53
2663;air;809.52;false;11801.67
2664;air;835.86;true;11769.85
2665;air;762.20;false;8554.27
2666;air;736.09;false;8102.54
2667;air;818.85;false;11449.75
2668;air;725.68;true;8275.77
2669;air;852.21;false;7176.71
2670;air;730.71;true;13960.32
2671;air;755.07;true;8887.24
2672;air;875.67;true;8668.10
2673;air;884.70;true;13622.28
2674;air;862.97;true;10768.84
2675;air;833.72;false;10706.46
2676;air;719.39;true;13267.95
2677;air;856.89;true;9521.86
2678;air;749.10;false;9419.39
2679;air;817.79;false;9770.60
2680;air;818.43;false;12489.44
2681;air;856.47;false;13617.43
2682;air;730.46;false;13432.23
2683;air;848.03;true;13319.11
2684;air;858.91;false;12230.19
2685;air;843.28;true;13575.17
2686;air;841.06;true;7923.92
2687;air;761.65;false;10939.25
2688;air;752.45;false;9329.39
2689;air;869.07;false;8116.79
2690;air;754.65;false;12622.91
2691;air;745.65;true;7661.92
2692;air;748.53;true;13701.42
2693;air;722.78;true;8997.08
2694;air;844.85;true;11296.03
2695;air;721.62;false;12860.23
2696;air;742.67;true;9217.44
2697;air;801.39;false;11614.80
2698;air;793.03;false;12072.12
2699;air;713.78;true;12366.51
2700;air;809.60;true;8871.79
2701;air;876.71;false;12234.18
2702;air;856.06;true;8300.43
2703;air;764.57;false;11835.36
2704;air;705.03;false;11562.15
2705;air;840.38;false;7303.85
2706;air;829.01;false;9727.60
2707;air;748.13;false;10350.63
2708;air;824.99;true;9015.08
2709;air;825.64;true;11199.97
2710;air;856.82;false;11481.50
2711;air;707.01;true;13560.17
2712;air;800.40;true;11002.97
2713;air;722.81;false;8176.24
2714;air;847.42;false;11370.93
2715;air;840.22;false;13309.40
2716;air;723.39;true;9055.24
2717;air;866.36;true;12461.43
2718;air;861.37;false;12871.67
2719;air;728.91;false;9895.43
2720;air;885.69;true;9373.80
2721;air;766.60;false;7422.29
2722;air;795.24;true;10867.04
2723;air;801.06;true;10191.40
2724;air;885.29;false;8476.54
2725;air;857.01;false;11996.17
2726;air;897.30;false;12998.18
2727;air;809.49;true;11547.18
2728;air;864.66;false;11700.18
2729;air;770.40;true;11279.67
2730;air;895.95;true;11528.46
2731;air;742.34;true;10643.77
2732;air;713.13;false;12725.17
2733;air;800.30;true;13907.03
2734;air;865.97;false;13792.86
2735;air;787.47;true;9747.00
2736;air;874.50;false;13732.31
2737;air;801.21;false;13542.95
2738;air;712.72;false;8378.02
2739;air;751.60;false;12039.97
2740;air;727.66;false;12099.04
2741;air;897.35;true;11411.67
2742;air;729.01;false;8113.48
2743;air;818.40;true;11675.91
2744;air;876.83;false;13181.11
2745;air;836.68;false;7292.22
2746;air;801.45;true;13586.90
2747;air;844.00;true;7475.04
2748;air;774.08;true;11830.66
2749;air;735.13;false;13571.22
2750;air;724.18;true;12415.43
2751;air;814.36;false;12370.98
2752;air;897.85;true;12603.58
2753;air;748.87;false;11807.93
2754;air;790.08;false;11927.10
2755;air;710.54;false;10793.38
2756;air;740.01;true;10556.69
2757;air;800.72;true;7414.28
2758;air;890.19;false;13193.77
2759;air;734.08;true;7582.61
2760;air;765.13;true;12962.78
2761;air;787.70;false;12360.47
2762;air;844.23;true;10009.96
2763;air;840.22;true;11308.75
2764;air;864.83;false;9144.03
2765;air;724.86;false;8997.55
2766;air;809.60;true;7013.11
2767;air;897.36;false;9891.30
2768;air;728.00;true;9995.93
2769;air;889.31;false;7025.09
2770;air;726.17;true;7166.67
2771;air;778.88;true;9813.06
2772;air;838.57;true;8167.46
2773;air;726.56;false;13128.04
2774;air;746.25;true;7609.15
2775;air;798.50;false;12810.95
2776;air;788.51;true;8189.87
2777;air;700.18;false;9556.31
2778;air;826.79;true;9100.82
2779;air;824.03;true;13140.55
2780;air;859.45;false;7056.86
2781;air;856.65;true;7279.76
2782;air;759.13;true;12614.06
2783;air;735.94;true;9865.95
2784;air;732.14;false;10992.41
2785;air;859.00;false;7689.46
2786;air;883.71;false;13833.52
2787;air;758.41;true;8245.16
2788;air;750.84;false;8854.05
2789;air;707.27;false;9871.79
2790;air;892.27;true;13224.59
2791;air;872.11;true;12829.40
2792;air;828.39;true;9033.10
2793;air;872.15;false;7814.71
2794;air;792.05;true;11883.48
2795;air;878.49;true;8034.15
2796;air;716.87;true;11462.47
2797;air;853.58;false;13088.55
2798;air;864.65;false;7138.55
2799;air;736.95;false;11504.85
2800;air;842.72;false;13859.07
2801;air;816.70;true;8292.40
2802;air;871.40;false;13679.71
2803;air;731.66;false;7582.25
2804;air;797.59;true;12058.36
2805;air;763.18;true;11372.15
2806;air;870.84;false;9489.24
2807;air;833.40;false;12926.62
2808;air;898.70;false;11464.08
2809;air;786.29;false;12911.57
2810;air;751.86;false;7183.47
2811;air;831.54;true;13068.99
2812;air;747.88;false;11089.59
2813;air;716.81;false;11773.73
2814;air;789.55;false;9747.82
2815;air;772.34;false;7818.40
2816;air;754.67;true;9314.65
2817;air;725.63;true;8529.41
2818;air;799.22;true;13739.35
2819;air;814.32;true;8813.27
2820;air;825.95;false;7548.74
2821;air;783.24;false;7155.16
2822;air;734.66;false;9965.53
2823;air;874.30;false;7899.49
2824;air;880.45;false;11992.89
2825;air;711.10;false;12953.35
2826;air;887.48;false;8110.88
2827;air;895.11;true;13546.36
2828;air;857.09;false;10042.59
2829;air;884.61;true;10350.04
2830;air;801.67;false;8403.81
2831;air;738.05;true;10666.50
2832;air;878.41;false;13521.25
2833;air;895.12;false;13676.31
2834;air;811.87;false;9155.43
2835;air;853.74;true;11287.84
2836;air;770.70;false;8831.31
2837;air;742.91;false;11204.82
2838;air;792.77;false;11714.38
2839;air;790.48;false;13992.21
2840;air;724.83;true;13478.32
2841;air;800.88;false;9228.89
2842;air;756.24;false;9347.51
2843;air;835.17;false;7558.16
2844;air;738.51;false;7404.54
2845;air;897.34;true;10942.59
2846;air;762.05;false;12639.58
2847;air;898.99;false;9437.63
2848;air;713.89;true;7601.48
2849;air;754.24;false;11474.39
2850;air;848.75;false;10091.39
2851;air;729.70;true;12885.75
2852;air;718.15;false;13294.31
2853;air;709.95;true;7019.65
2854;air;889.63;false;11339.94
2855;air;712.04;false;10122.71
2856;air;756.66;true;7822.20
2857;air;872.65;true;7470.88
2858;air;821.70;false;11777.11
2859;air;792.38;true;7498.33
2860;air;891.41;false;7117.81
2861;air;764.38;false;13665.80
2862;air;832.46;false;12154.61
2863;air;731.71;false;11180.72
2864;air;817.82;false;9747.26
2865;air;701.53;true;10900.55
2866;air;850.37;false;12732.07
2867;air;758.74;true;7060.60
2868;air;749.63;true;12268.03
2869;air;737.49;false;9815.07
2870;air;757.06;false;9062.81
2871;air;737.05;false;8751.99
2872;air;746.77;false;8694.14
